"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,
Killingly School District,0690011,ELA,N,517,66.9,539,61.8,466,65.2,445,67.6,480,54.4,448,51.6
Killingly School District,0690011,ELA,R,91,57.1,70,*,81,55.6,95,61.1,60,46.7,62,*
Killingly School District,0690011,Math,F,374,26.5,380,22.1,436,26.6,440,32.5,438,15.8,474,17.3
Killingly School District,0690011,Math,N,516,41.7,538,35.1,466,47.6,442,52,481,34.7,445,35.7
Killingly School District,0690011,Math,R,91,35.2,69,21.7,81,43.2,94,40.4,60,31.7,62,29
Learn,2450014,ELA,F,200,37.5,232,*,283,35,327,35.2,142,*,141,*
Learn,2450014,ELA,N,187,66.3,217,59.4,200,65.5,181,55.8,98,*,103,*
Learn,2450014,ELA,R,26,*,31,*,53,*,67,43.3,14,*,14,*
Learn,2450014,Math,F,200,*,228,16.7,283,14.8,327,19.3,141,*,140,*
Learn,2450014,Math,N,187,41.2,216,44.4,201,41.8,181,43.6,97,46.4,103,49.5
Learn,2450014,Math,R,26,*,31,22.6,53,15.1,67,*,14,*,14,*
Lebanon School District,0710011,ELA,F,73,*,76,*,78,52.6,118,*,96,*,94,*
Lebanon School District,0710011,ELA,N,342,71.9,306,68.6,304,71.7,282,67,276,69.6,281,64.8
Lebanon School District,0710011,ELA,R,24,*,26,*,29,58.6,26,61.5,17,*,20,*
Lebanon School District,0710011,Math,F,73,*,74,35.1,77,*,118,*,93,*,93,*
Lebanon School District,0710011,Math,N,342,62.3,307,57,302,59.9,282,57.1,276,61.2,281,63.7
Lebanon School District,0710011,Math,R,24,*,26,*,29,*,26,*,17,*,20,*
Ledyard School District,0720011,ELA,F,162,*,158,35.4,160,*,249,38.2,174,*,203,34
Ledyard School District,0720011,ELA,N,792,62.1,817,58.8,834,58.8,749,59.3,841,53.2,806,48.6
Ledyard School District,0720011,ELA,R,49,*,50,*,44,*,65,36.9,52,*,46,37
Ledyard School District,0720011,Math,F,162,30.2,154,29.9,159,28.3,249,30.9,174,18.4,203,23.2
Ledyard School District,0720011,Math,N,791,50.8,814,46.6,833,55.7,748,53.9,841,46.5,803,46.1
Ledyard School District,0720011,Math,R,49,44.9,50,42,45,37.8,64,25,52,15.4,47,25.5
Lisbon School District,0730011,ELA,F,52,*,53,*,69,*,89,*,76,*,79,*
Lisbon School District,0730011,ELA,N,187,65.8,197,65.5,163,67.5,155,65.8,160,60.6,155,55.5
Lisbon School District,0730011,ELA,R,10,*,13,*,15,*,17,*,13,*,15,*
Lisbon School District,0730011,Math,F,52,*,53,*,69,*,89,*,75,*,78,*
Lisbon School District,0730011,Math,N,187,43.9,197,41.1,163,46,153,*,160,64.4,155,60
Lisbon School District,0730011,Math,R,10,*,13,*,15,*,17,*,13,*,15,*
Litchfield School District,0740011,ELA,F,55,*,50,*,61,62.3,59,62.7,61,*,58,*
Litchfield School District,0740011,ELA,N,370,80.3,343,77.6,307,76.9,298,71.5,301,66.1,282,73.4
Litchfield School District,0740011,ELA,R,7,*,10,*,25,72,27,*,18,*,29,*
Litchfield School District,0740011,Math,F,55,*,50,*,61,60.7,59,44.1,60,*,58,*
Litchfield School District,0740011,Math,N,370,71.6,344,72.7,307,73.6,298,75.5,301,66.4,282,70.2
Litchfield School District,0740011,Math,R,7,*,10,*,25,68,27,74.1,18,*,29,62.1
Madison School District,0760011,ELA,F,34,*,26,*,28,*,29,*,33,*,31,*
Madison School District,0760011,ELA,N,1163,72,1109,67.4,986,66.9,968,70.8,985,75.1,986,80.2
Madison School District,0760011,ELA,R,14,*,16,*,22,*,17,*,12,*,14,*
Madison School District,0760011,Math,F,34,*,26,*,27,*,28,*,33,*,31,*
Madison School District,0760011,Math,N,1156,64,1099,63.2,985,65.9,965,68.4,985,73,985,80.5
Madison School District,0760011,Math,R,14,*,16,*,22,*,17,*,12,*,14,*
Manchester School District,0770011,ELA,F,1395,28,1305,22.3,1454,24.2,1453,23.9,1321,19.3,1284,18.5
Manchester School District,0770011,ELA,N,1068,56.8,1202,52.2,1027,52.3,966,51.7,1069,39.6,1177,41.4
Manchester School District,0770011,ELA,R,180,37.8,181,30.9,216,36.6,236,37.3,180,24.4,180,22.2
Manchester School District,0770011,Math,F,1394,17.6,1287,17.2,1443,16.7,1417,16.9,1305,12.1,1275,13.7
Manchester School District,0770011,Math,N,1066,45.7,1199,44.7,1029,42.5,958,45.9,1065,31.1,1163,34
Manchester School District,0770011,Math,R,180,28.3,181,30.9,214,28,234,30.3,178,13.5,181,21
Mansfield School District,0780011,ELA,F,162,58,148,59.5,164,60.4,191,60.2,160,*,150,42.7
Mansfield School District,0780011,ELA,N,560,84.1,570,79.6,529,84.9,533,82,465,81.1,447,74.7
Mansfield School District,0780011,ELA,R,38,68.4,35,51.4,49,67.3,30,70,19,*,29,*
Mansfield School District,0780011,Math,F,161,51.6,148,50,164,53,191,55.5,158,*,148,*
Mansfield School District,0780011,Math,N,562,75.6,570,74.7,525,75.8,531,77.8,462,70.6,447,68.9
Mansfield School District,0780011,Math,R,38,76.3,34,55.9,49,65.3,30,*,19,*,29,65.5
Marlborough School District,0790011,ELA,F,*,*,22,*,33,*,31,*,27,*,29,*
Marlborough School District,0790011,ELA,N,306,76.1,300,73.3,252,71.4,228,68.4,194,67,207,66.7
Marlborough School District,0790011,ELA,R,*,*,7,*,11,*,16,*,8,*,7,*
Marlborough School District,0790011,Math,F,*,*,22,*,33,*,32,*,27,*,29,*
Marlborough School District,0790011,Math,N,305,77.7,300,69.7,252,66.3,228,68.9,194,68.6,207,70
Marlborough School District,0790011,Math,R,*,*,7,*,11,*,16,*,8,*,7,*
Meriden School District,0800011,ELA,F,2046,29.7,2155,28.8,2255,34.7,2308,39.7,2572,35.6,2668,36.9
Meriden School District,0800011,ELA,N,1073,58.2,990,56.2,1063,62.6,786,63.6,815,58.8,838,60.7
Meriden School District,0800011,ELA,R,274,47.8,297,43.1,250,47.2,495,59.4,518,48.6,468,54.3
Meriden School District,0800011,Math,F,2018,18.7,2143,21.6,2213,26.6,2280,30,2554,24.1,2643,29.7
Meriden School District,0800011,Math,N,1063,38.7,987,46.6,1057,52,788,54.9,811,47.6,836,51.7
Meriden School District,0800011,Math,R,272,25.7,295,31.9,249,35.7,490,50,516,35.5,466,44.8
Middletown School District,0830011,ELA,F,830,31.9,784,27.2,913,30.2,814,35.3,865,33.1,847,28.7
Middletown School District,0830011,ELA,N,1130,67.9,1160,63.4,971,62.8,1034,64.6,1024,58.6,1025,53.3
Middletown School District,0830011,ELA,R,128,40.6,159,43.4,131,42.7,127,40.2,123,32.5,134,26.9
Middletown School District,0830011,Math,F,826,18.9,782,17.8,911,21,811,23.7,860,15.7,840,16.8
Middletown School District,0830011,Math,N,1129,54.1,1155,54,968,55.5,1034,54.4,1023,40,1025,40.4
Middletown School District,0830011,Math,R,128,28.9,159,32.7,131,32.1,127,34.6,123,18.7,133,16.5
Milford School District,0840011,ELA,F,491,43.2,465,41.9,550,44.7,587,51.4,496,38.3,427,40
Milford School District,0840011,ELA,N,2066,70.2,2070,70.6,1845,69.7,1719,73.8,1733,62.1,1764,58.3
Milford School District,0840011,ELA,R,140,47.9,105,50.5,155,50.3,132,65.2,105,44.8,118,48.3
Milford School District,0840011,Math,F,490,28.6,463,30,551,41.2,586,40.6,494,27.5,426,31.5
Milford School District,0840011,Math,N,2059,58.2,2055,62.6,1843,66.3,1723,68.5,1732,53.3,1762,53
Milford School District,0840011,Math,R,140,35,105,44.8,155,38.7,133,49.6,105,37.1,118,35.6
Monroe School District,0850011,ELA,F,76,59.2,79,77.2,118,71.2,152,76.3,180,66.7,201,57.2
Monroe School District,0850011,ELA,N,1330,79.8,1343,80.4,1262,79.6,1204,83.5,1270,77.1,1269,75.3
Monroe School District,0850011,ELA,R,30,70,35,*,63,68.3,58,77.6,42,76.2,42,73.8
Monroe School District,0850011,Math,F,76,51.3,79,*,118,56.8,151,65.6,180,46.1,199,43.7
Monroe School District,0850011,Math,N,1330,68,1341,70.2,1261,69.3,1201,74.8,1262,62,1266,67.7
Monroe School District,0850011,Math,R,30,*,35,*,63,47.6,58,63.8,42,52.4,42,61.9
Montville School District,0860011,ELA,F,302,47.7,274,47.4,334,48.2,340,51.8,324,42,333,42.3
Montville School District,0860011,ELA,N,633,67.3,632,65.5,589,67.1,544,71.1,562,57.5,540,58.3
Montville School District,0860011,ELA,R,109,56,137,53.3,98,53.1,80,50,74,48.6,69,39.1
Montville School District,0860011,Math,F,301,32.9,274,37.6,332,47.9,340,46.8,323,30.7,333,34.2
Montville School District,0860011,Math,N,633,53.6,631,58.3,588,62.8,540,66.5,561,44.7,540,51.7
Montville School District,0860011,Math,R,109,43.1,137,49.6,98,44.9,80,47.5,74,37.8,70,38.6
Naugatuck School District,0880011,ELA,F,796,36.3,742,33.4,837,42.5,894,46.2,949,29.6,973,29.8
Naugatuck School District,0880011,ELA,N,973,57.9,986,58.7,873,62.7,875,64.8,800,51.9,768,52.7
Naugatuck School District,0880011,ELA,R,182,48.4,192,47.4,189,49.2,182,50,173,42.8,166,34.9
Naugatuck School District,0880011,Math,F,796,23,741,27.8,833,38.8,895,37.9,945,21.7,969,18.3
Naugatuck School District,0880011,Math,N,973,41.2,984,51.8,873,60.6,876,61.1,800,45.5,768,45.2
Naugatuck School District,0880011,Math,R,182,23.6,192,38,189,40.7,182,44.5,172,32,166,31.9
New Beginnings Inc Family Academy District,2800013,ELA,F,181,29.8,231,24.2,225,24,212,33.5,244,30.7,166,22.3
New Beginnings Inc Family Academy District,2800013,ELA,N,19,*,*,*,13,*,31,*,*,*,*,*
New Beginnings Inc Family Academy District,2800013,ELA,R,37,*,*,*,12,*,13,*,*,*,*,*
New Beginnings Inc Family Academy District,2800013,Math,F,181,17.7,231,11.7,224,10.7,212,21.2,242,12.4,166,15.1
New Beginnings Inc Family Academy District,2800013,Math,N,19,*,*,*,13,*,31,*,*,*,*,*
New Beginnings Inc Family Academy District,2800013,Math,R,37,*,*,*,12,*,13,*,*,*,*,*
New Britain School District,0890011,ELA,F,3329,17.8,3711,16.6,4073,19.3,3900,17.1,3129,13.3,3089,12.7
New Britain School District,0890011,ELA,N,760,38.6,690,34.5,567,*,622,37.3,972,26,975,24.2
New Britain School District,0890011,ELA,R,242,30.6,55,20,16,*,132,31.1,314,16.6,307,22.5
New Britain School District,0890011,Math,F,3306,9.6,3697,9.9,4062,11.5,3869,9.2,3106,5.2,3054,7.4
New Britain School District,0890011,Math,N,755,23.7,686,24.2,567,*,618,23.8,962,14.6,970,17.3
New Britain School District,0890011,Math,R,241,19.5,55,16.4,16,*,132,16.7,314,8,304,16.1
New Canaan School District,0900011,ELA,F,*,*,*,*,*,*,*,*,*,*,54,42.6
New Canaan School District,0900011,ELA,N,2016,83.3,2015,87.9,*,*,1967,89.6,1908,84.1,1873,84.5
New Canaan School District,0900011,Math,F,*,*,*,*,*,*,*,*,*,*,53,50.9
New Canaan School District,0900011,Math,N,2017,79.1,2012,85.1,*,*,1966,88.3,1908,82,1872,83.8
New Fairfield School District,0910011,ELA,F,72,*,58,*,98,71.4,108,66.7,110,60,127,58.3
New Fairfield School District,0910011,ELA,N,888,73.6,905,72.9,801,77.7,824,74.2,798,68.5,765,67.1
New Fairfield School District,0910011,ELA,R,25,*,7,*,31,74.2,27,77.8,41,58.5,46,47.8
New Fairfield School District,0910011,Math,F,69,*,58,*,96,64.6,107,*,110,54.5,127,54.3
New Fairfield School District,0910011,Math,N,877,63.2,900,65.3,798,70.6,822,68.5,797,65.2,762,69.7
New Fairfield School District,0910011,Math,R,25,*,7,*,31,54.8,27,74.1,41,53.7,46,60.9
New Hartford School District,0920011,ELA,F,17,*,21,*,25,*,36,*,51,*,47,*
New Hartford School District,0920011,ELA,N,256,68.8,244,62.3,211,68.7,215,66.5,194,59.3,188,62.8
New Hartford School District,0920011,ELA,R,10,*,6,*,14,*,7,*,7,*,9,*
New Hartford School District,0920011,Math,F,17,*,21,*,25,*,36,*,50,*,46,*
New Hartford School District,0920011,Math,N,256,54.3,244,51.2,209,57.9,215,60,193,53.4,188,54.8
New Hartford School District,0920011,Math,R,10,*,6,*,14,*,7,*,7,*,9,*
New Haven School District,0930011,ELA,F,5225,24.2,5627,25,5436,26.1,5298,26.6,5419,17.1,5547,16
New Haven School District,0930011,ELA,N,3578,42.8,3486,41.7,3104,44.5,2256,49.6,2070,39.1,1847,39.4
New Haven School District,0930011,ELA,R,157,52.2,132,34.8,692,41.6,1562,39.1,759,27.1,629,24.6
New Haven School District,0930011,Math,F,5217,11.6,5610,14.2,5420,14.1,5277,15.9,5362,6.9,5492,8.4
New Haven School District,0930011,Math,N,3569,28,3475,31.1,3101,32.8,2247,37.7,2062,23.8,1845,28.1
New Haven School District,0930011,Math,R,157,29.3,132,24.2,691,25.9,1562,23.2,755,11.1,627,15.3
New London School District,0950011,ELA,F,1139,24.9,1300,23.6,1320,26.7,1217,26.5,1160,16.2,1031,15.2
New London School District,0950011,ELA,N,254,42.9,203,45.8,224,52.2,213,56.8,141,51.1,132,55.3
New London School District,0950011,ELA,R,46,*,53,49.1,68,50,93,39.8,77,35.1,159,29.6
New London School District,0950011,Math,F,1135,13.8,1294,14.1,1315,18.3,1214,18.3,1146,8.2,1027,8.5
New London School District,0950011,Math,N,254,34.3,205,36.1,223,35.4,213,44.6,138,30.4,131,35.9
New London School District,0950011,Math,R,45,24.4,53,30.2,69,37.7,92,34.8,77,22.1,157,17.8
New Milford School District,0960011,ELA,F,337,36.2,342,35.1,445,46.3,465,39.6,393,29.5,447,28
New Milford School District,0960011,ELA,N,1422,58.3,1404,55.5,1244,63.7,1137,62.7,1040,52.1,972,46.6
New Milford School District,0960011,ELA,R,109,44,105,41.9,150,48.7,142,52.8,107,30.8,126,31.7
New Milford School District,0960011,Math,F,331,29.9,337,30.9,443,32.3,461,35.4,388,17.5,442,17.9
New Milford School District,0960011,Math,N,1397,51.4,1385,51.6,1237,53.8,1129,58.4,1033,41.8,966,38.4
New Milford School District,0960011,Math,R,107,37.4,106,40.6,145,35.9,143,49,104,26.9,126,28.6
Newington School District,0940011,ELA,F,344,40.7,360,34.7,433,46.7,499,43.5,450,40.2,495,37.8
Newington School District,0940011,ELA,N,1451,62.2,1446,59.1,1321,65.3,1242,62.2,1143,58.6,1126,58.3
Newington School District,0940011,ELA,R,100,50,95,45.3,143,50.3,144,50.7,112,35.7,97,38.1
Newington School District,0940011,Math,F,343,35.3,359,36.8,434,39.2,497,39.8,446,28.3,487,30.2
Newington School District,0940011,Math,N,1449,54.9,1443,53.9,1320,57.9,1239,58.7,1135,49.5,1124,53
Newington School District,0940011,Math,R,100,44,95,35.8,142,38.7,144,45.8,111,24.3,96,30.2
Newtown School District,0970011,ELA,F,113,61.1,119,*,129,56.6,184,54.9,184,45.7,191,43.5
Newtown School District,0970011,ELA,N,1909,76.6,1789,72.6,1723,75.8,1614,77.3,1500,75.5,1499,72.3
Newtown School District,0970011,ELA,R,43,46.5,45,*,35,48.6,56,51.8,50,56,66,37.9
Newtown School District,0970011,Math,F,112,51.8,119,*,129,*,184,45.7,183,38.3,191,37.2
Newtown School District,0970011,Math,N,1907,72.4,1786,70.5,1723,69.4,1614,70.4,1499,68.4,1496,69.4
Newtown School District,0970011,Math,R,43,48.8,45,*,35,*,56,51.8,50,36,66,43.9
Norfolk School District,0980011,ELA,F,*,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,ELA,N,49,61.2,34,58.8,30,66.7,34,73.5,28,*,21,*
Norfolk School District,0980011,ELA,R,*,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Math,F,*,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Math,N,49,61.2,34,*,30,63.3,34,67.6,26,*,21,*
Norfolk School District,0980011,Math,R,*,*,*,*,*,*,*,*,*,*,*,*
North Branford School District,0990011,ELA,F,112,51.8,112,*,139,38.8,145,39.3,126,*,137,48.9
North Branford School District,0990011,ELA,N,693,62.6,669,62.9,642,60.4,607,56.7,571,65.5,537,63.1
North Branford School District,0990011,ELA,R,37,40.5,32,*,40,62.5,48,47.9,27,*,30,53.3
North Branford School District,0990011,Math,F,112,*,111,35.1,139,32.4,143,32.2,125,*,137,46
North Branford School District,0990011,Math,N,693,49.5,668,52.8,642,52.2,607,56.3,570,57.7,537,60.3
North Branford School District,0990011,Math,R,37,27,32,21.9,40,47.5,48,41.7,27,*,30,*
North Canaan School District,1000011,ELA,F,33,*,36,*,43,*,52,*,51,*,43,*
North Canaan School District,1000011,ELA,N,111,63.1,126,66.7,94,72.3,74,77,94,68.1,91,69.2
North Canaan School District,1000011,ELA,R,11,*,8,*,25,*,20,*,12,*,11,*
North Canaan School District,1000011,Math,F,33,*,36,*,43,*,52,36.5,51,*,43,*
North Canaan School District,1000011,Math,N,111,52.3,126,52.4,94,55.3,74,59.5,94,50,91,63.7
North Canaan School District,1000011,Math,R,11,*,8,*,25,*,20,*,11,*,11,*
North Haven School District,1010011,ELA,F,160,53.1,146,43.2,144,50,189,57.1,237,49.8,235,48.5
North Haven School District,1010011,ELA,N,1215,74.8,1217,72.5,1240,73.9,1105,76.1,1094,70.5,1132,66.8
North Haven School District,1010011,ELA,R,69,47.8,46,63,44,63.6,83,66.3,60,41.7,81,51.9
North Haven School District,1010011,Math,F,160,41.3,144,35.4,144,*,189,49.7,236,42.4,233,43.8
North Haven School District,1010011,Math,N,1211,63.6,1213,66,1235,66.1,1102,68.2,1092,59.4,1129,62.7
North Haven School District,1010011,Math,R,69,42,46,50,44,*,83,59,60,36.7,81,40.7
North Stonington School District,1020011,ELA,F,39,*,*,*,*,*,31,*,57,*,48,*
North Stonington School District,1020011,ELA,N,288,80.6,308,78.9,316,80.7,300,81,267,71.5,253,68
North Stonington School District,1020011,ELA,R,11,*,*,*,*,*,11,*,20,*,29,*
North Stonington School District,1020011,Math,F,39,*,*,*,*,*,31,*,57,*,48,*
North Stonington School District,1020011,Math,N,288,71.9,308,73.7,316,75,300,80.7,267,71.9,253,78.3
North Stonington School District,1020011,Math,R,10,*,*,*,*,*,11,*,20,*,29,*
Norwalk School District,1030011,ELA,F,2330,32,2356,33.2,2595,35.1,2674,34.1,2176,29.4,2194,28.4
Norwalk School District,1030011,ELA,N,2254,63,2295,64,2103,65,1916,68.5,2291,51.5,2306,49.5
Norwalk School District,1030011,ELA,R,450,44.9,474,47.9,462,46.5,544,45.4,398,35.4,372,32.5
Norwalk School District,1030011,Math,F,2331,19.9,2347,24.4,2593,27.3,2673,27.2,2160,20.1,2186,22.2
Norwalk School District,1030011,Math,N,2246,48.7,2294,54.4,2108,58.7,1915,59.2,2285,39.8,2300,42.8
Norwalk School District,1030011,Math,R,450,32,474,39.7,461,38.4,543,40.3,397,27.2,370,27
Norwich School District,1040011,ELA,F,1485,26.5,1477,25.9,1491,26,1321,28.8,1207,19.5,1122,20.4
Norwich School District,1040011,ELA,N,477,51.8,484,51,402,53.7,615,49.4,673,36,754,30.9
Norwich School District,1040011,ELA,R,203,39.4,209,44.5,183,41,195,32.8,190,24.2,201,27.4
Norwich School District,1040011,Math,F,1482,15.7,1472,18.9,1486,18.3,1320,21.7,1190,11.3,1115,14.6
Norwich School District,1040011,Math,N,476,34.7,483,37.7,402,45,612,39.1,672,25.7,747,22.9
Norwich School District,1040011,Math,R,203,28.1,209,34.9,183,34.4,194,24.7,189,15.9,202,16.8
Odyssey Community School District,2630013,ELA,F,58,*,51,*,*,*,63,*,70,35.7,81,*
Odyssey Community School District,2630013,ELA,N,147,61.2,150,55.3,179,51.4,130,64.6,111,61.3,118,58.5
Odyssey Community School District,2630013,ELA,R,10,*,11,*,*,*,25,*,23,*,17,*
Odyssey Community School District,2630013,Math,F,58,*,51,*,*,*,63,*,70,*,81,*
Odyssey Community School District,2630013,Math,N,147,40.8,150,47.3,179,39.7,129,48.8,111,47.7,118,*
Odyssey Community School District,2630013,Math,R,10,*,11,*,*,*,25,*,23,*,17,*
Old Saybrook School District,1060011,ELA,F,102,*,75,*,104,*,104,*,102,*,104,*
Old Saybrook School District,1060011,ELA,N,486,73.9,451,71.6,410,68.3,375,77.9,337,70.6,331,73.7
Old Saybrook School District,1060011,ELA,R,22,*,19,*,27,*,39,71.8,34,*,21,*
Old Saybrook School District,1060011,Math,F,100,*,75,*,103,*,104,*,101,38.6,103,*
Old Saybrook School District,1060011,Math,N,486,58.8,451,63.4,409,62.1,374,71.7,335,65.1,331,61.3
Old Saybrook School District,1060011,Math,R,22,*,19,*,27,*,39,*,33,51.5,21,*
Orange School District,1070011,ELA,F,32,*,34,*,60,*,61,39.3,73,63,65,*
Orange School District,1070011,ELA,N,680,79.3,625,76.2,587,77.3,577,81.5,581,74,624,71.3
Orange School District,1070011,ELA,R,8,*,6,*,26,*,29,44.8,23,56.5,22,*
Orange School District,1070011,Math,F,31,*,34,*,60,*,61,*,73,*,65,*
Orange School District,1070011,Math,N,680,71.2,625,71.4,585,73.3,574,72.6,581,65.6,622,68.3
Orange School District,1070011,Math,R,8,*,6,*,26,*,29,*,23,*,22,*
Oxford School District,1080011,ELA,F,60,*,65,*,61,*,84,*,111,*,93,*
Oxford School District,1080011,ELA,N,863,65.7,835,64.2,807,65.8,733,69.7,623,62.9,634,62.5
Oxford School District,1080011,ELA,R,26,*,15,*,11,*,36,*,14,*,17,*
Oxford School District,1080011,Math,F,60,*,65,*,61,*,84,42.9,111,*,93,*
Oxford School District,1080011,Math,N,862,54.9,831,56,804,57.1,733,59.9,621,52.7,631,52.6
Oxford School District,1080011,Math,R,25,*,15,*,11,*,36,41.7,13,*,17,*
Park City Prep Charter School District,2830013,ELA,F,235,34,220,34.5,216,28.2,242,42.6,218,48.2,239,45.6
Park City Prep Charter School District,2830013,ELA,N,79,*,77,*,82,*,55,60,82,*,98,51
Park City Prep Charter School District,2830013,ELA,R,32,*,45,*,48,*,53,58.5,36,*,36,47.2
Park City Prep Charter School District,2830013,Math,F,235,14.9,217,14.3,215,16.3,238,29.8,213,30.5,235,32.3
Park City Prep Charter School District,2830013,Math,N,79,38,76,26.3,82,29.3,55,40,81,34.6,94,39.4
Park City Prep Charter School District,2830013,Math,R,32,34.4,45,20,48,18.8,52,40.4,35,22.9,36,41.7
Plainfield School District,1090011,ELA,F,449,46.1,386,47.4,425,45.9,478,49.2,431,36,439,42.6
