"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,
2650013,Interdistrict School for Arts and Comm District,Math,Non-ELL,227,229,228,224,192,201,18.10%,29.30%,21.90%,24.10%,45.30%,48.30%,31.80%,45.00%,39.50%,40.80%,66.10%,69.40%
2610013,Jumoke Academy District,ELA,ELL,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*
2610013,Jumoke Academy District,ELA,Non-ELL,325,315,330,322,270,*,34.80%,25.70%,34.80%,27.30%,27.00%,29.50%,54.50%,48.90%,54.80%,48.30%,46.30%,51.90%
2610013,Jumoke Academy District,Math,ELL,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*
2610013,Jumoke Academy District,Math,Non-ELL,326,315,325,318,263,*,35.30%,32.10%,33.20%,24.20%,39.20%,24.10%,55.70%,52.90%,55.10%,44.30%,57.60%,46.20%
0680011,Kent School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0680011,Kent School District,ELA,Non-ELL,*,*,*,*,*,*,48.00%,55.60%,47.20%,58.30%,34.00%,59.30%,62.90%,73.10%,62.50%,72.30%,48.70%,70.20%
0680011,Kent School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0680011,Kent School District,Math,Non-ELL,*,*,*,*,*,*,52.80%,40.50%,43.50%,50.50%,48.50%,49.40%,70.50%,61.50%,64.60%,68.10%,69.20%,67.70%
0690011,Killingly School District,ELA,ELL,21,18,14,12,21,21,33.30%,*,*,*,33.30%,38.10%,68.60%,*,*,*,56.10%,66.50%
0690011,Killingly School District,ELA,Non-ELL,752,746,762,752,655,733,49.10%,30.00%,39.20%,43.40%,37.60%,37.20%,70.10%,49.20%,60.40%,63.30%,63.00%,59.20%
0690011,Killingly School District,Math,ELL,21,18,14,12,22,21,33.30%,*,*,*,45.50%,38.10%,65.00%,*,*,*,63.00%,62.60%
0690011,Killingly School District,Math,Non-ELL,750,742,761,747,624,725,40.70%,23.30%,41.30%,35.70%,44.90%,31.60%,63.60%,42.20%,63.50%,56.40%,64.40%,52.70%
2450014,Learn,ELA,ELL,34,37,50,65,15,15,41.20%,29.70%,40.00%,36.90%,*,*,65.50%,56.20%,66.40%,63.60%,*,*
2450014,Learn,ELA,Non-ELL,262,281,336,367,137,153,45.80%,33.80%,40.50%,36.00%,38.70%,32.00%,71.60%,52.50%,64.60%,62.60%,67.20%,57.30%
2450014,Learn,Math,ELL,35,37,48,65,15,15,40.00%,29.70%,27.10%,30.80%,*,*,61.80%,62.30%,53.30%,57.20%,*,*
2450014,Learn,Math,Non-ELL,265,278,337,366,131,151,41.50%,32.70%,31.80%,43.40%,54.20%,17.90%,65.90%,58.90%,56.20%,65.00%,78.30%,42.10%
0710011,Lebanon School District,ELA,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
0710011,Lebanon School District,ELA,Non-ELL,337,*,*,*,*,302,50.40%,32.40%,38.90%,35.70%,46.30%,32.80%,67.10%,48.60%,58.90%,51.30%,63.50%,48.00%
0710011,Lebanon School District,Math,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
0710011,Lebanon School District,Math,Non-ELL,333,*,*,*,*,300,41.70%,38.80%,38.60%,44.60%,57.70%,49.30%,65.40%,58.10%,59.80%,64.50%,77.90%,66.00%
0720011,Ledyard School District,ELA,ELL,8,8,8,9,16,16,*,*,*,*,*,*,*,*,*,*,*,*
0720011,Ledyard School District,ELA,Non-ELL,768,789,804,808,797,825,42.20%,31.60%,37.80%,32.20%,38.60%,31.00%,62.10%,50.10%,57.00%,53.40%,60.30%,49.60%
0720011,Ledyard School District,Math,ELL,9,8,8,9,16,16,*,*,*,*,*,*,*,*,*,*,*,*
0720011,Ledyard School District,Math,Non-ELL,769,785,800,806,788,824,48.20%,35.90%,50.30%,39.50%,48.90%,37.50%,70.40%,56.10%,70.10%,60.50%,68.90%,58.10%
0730011,Lisbon School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0730011,Lisbon School District,ELA,Non-ELL,*,212,204,*,*,*,37.10%,34.00%,44.10%,37.10%,41.50%,44.70%,57.00%,51.10%,66.20%,55.10%,62.70%,62.90%
0730011,Lisbon School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0730011,Lisbon School District,Math,Non-ELL,*,212,204,*,*,*,43.10%,37.70%,37.30%,37.60%,71.90%,57.10%,68.50%,58.80%,55.90%,61.90%,89.30%,78.20%
0740011,Litchfield School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0740011,Litchfield School District,ELA,Non-ELL,372,336,*,*,301,*,56.70%,39.90%,47.30%,46.30%,37.90%,47.30%,75.40%,58.50%,64.70%,62.70%,54.30%,65.90%
0740011,Litchfield School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0740011,Litchfield School District,Math,Non-ELL,372,336,*,*,300,*,57.30%,51.50%,51.80%,49.50%,51.70%,58.40%,74.70%,70.10%,70.30%,72.20%,68.00%,75.50%
0760011,Madison School District,ELA,ELL,*,*,*,8,13,17,*,*,*,*,*,*,*,*,*,*,*,*
0760011,Madison School District,ELA,Non-ELL,*,*,*,797,802,794,37.30%,33.20%,34.80%,39.10%,45.90%,47.60%,54.60%,50.10%,52.70%,58.10%,64.10%,66.40%
0760011,Madison School District,Math,ELL,*,*,*,8,13,17,*,*,*,*,*,*,*,*,*,*,*,*
0760011,Madison School District,Math,Non-ELL,*,*,*,794,802,794,41.20%,42.70%,44.70%,45.10%,55.00%,61.20%,59.50%,62.00%,62.00%,63.00%,72.40%,79.80%
0770011,Manchester School District,ELA,ELL,68,87,98,116,102,144,33.80%,27.60%,26.50%,25.90%,25.50%,22.90%,59.80%,50.50%,50.80%,51.70%,51.70%,47.50%
0770011,Manchester School District,ELA,Non-ELL,1894,1924,1943,1886,1572,1810,35.00%,25.90%,29.50%,27.80%,29.70%,28.90%,57.20%,45.40%,50.50%,49.90%,50.80%,48.40%
0770011,Manchester School District,Math,ELL,74,86,98,113,95,141,27.00%,25.60%,26.50%,38.90%,33.70%,29.80%,48.10%,53.30%,47.00%,55.90%,51.80%,53.30%
0770011,Manchester School District,Math,Non-ELL,1890,1909,1922,1852,1510,1785,32.80%,31.60%,25.90%,33.70%,34.00%,34.10%,54.80%,52.00%,44.60%,54.30%,54.30%,54.00%
0780011,Mansfield School District,ELA,ELL,*,8,15,11,18,15,*,*,*,*,*,*,*,*,*,*,*,*
0780011,Mansfield School District,ELA,Non-ELL,*,581,563,574,501,477,51.30%,44.90%,50.30%,51.70%,49.10%,44.00%,68.50%,60.80%,65.40%,68.60%,66.30%,62.10%
0780011,Mansfield School District,Math,ELL,7,8,15,11,17,15,*,*,*,*,*,*,*,*,*,*,*,*
0780011,Mansfield School District,Math,Non-ELL,534,580,557,572,495,475,53.40%,53.60%,51.20%,58.60%,55.40%,49.70%,70.50%,70.30%,65.90%,76.20%,72.70%,66.80%
0790011,Marlborough School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0790011,Marlborough School District,ELA,Non-ELL,253,262,228,*,*,*,56.10%,45.40%,46.10%,45.60%,42.90%,42.90%,77.40%,65.50%,65.30%,64.70%,63.80%,66.50%
0790011,Marlborough School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0790011,Marlborough School District,Math,Non-ELL,252,261,228,*,*,*,60.30%,46.00%,56.10%,57.80%,60.90%,54.10%,84.10%,70.40%,77.70%,81.90%,86.80%,77.50%
0800011,Meriden School District,ELA,ELL,270,304,332,408,438,511,32.20%,21.40%,40.10%,37.50%,31.70%,36.80%,62.30%,45.90%,63.70%,59.40%,56.80%,60.60%
0800011,Meriden School District,ELA,Non-ELL,2180,2271,2269,2339,2558,2574,40.10%,30.10%,39.40%,41.00%,41.60%,37.10%,61.70%,50.00%,62.20%,61.90%,61.90%,57.70%
0800011,Meriden School District,Math,ELL,295,300,325,401,424,504,38.30%,33.70%,44.90%,37.20%,43.60%,38.70%,61.40%,54.00%,66.00%,60.90%,64.00%,58.70%
0800011,Meriden School District,Math,Non-ELL,2154,2244,2229,2289,2487,2555,40.60%,34.90%,42.40%,39.90%,41.90%,39.90%,64.40%,56.50%,63.40%,60.60%,60.60%,58.70%
0830011,Middletown School District,ELA,ELL,29,42,40,45,62,68,31.00%,19.00%,35.00%,35.60%,35.50%,26.50%,50.70%,44.40%,59.90%,65.30%,52.50%,52.50%
0830011,Middletown School District,ELA,Non-ELL,1577,1574,1526,1518,1483,1488,38.20%,33.80%,32.60%,40.10%,39.50%,26.10%,58.70%,53.70%,53.60%,61.80%,60.70%,46.00%
0830011,Middletown School District,Math,ELL,34,42,39,45,61,67,41.20%,28.60%,66.70%,37.80%,36.10%,32.80%,57.00%,57.50%,89.10%,60.60%,57.20%,59.50%
0830011,Middletown School District,Math,Non-ELL,1573,1568,1520,1510,1470,1482,37.40%,37.60%,35.90%,35.10%,39.50%,28.10%,57.30%,57.70%,55.50%,54.70%,58.90%,49.40%
0840011,Milford School District,ELA,ELL,25,30,29,28,34,40,32.00%,40.00%,37.90%,42.90%,32.40%,25.00%,63.30%,71.30%,64.40%,66.80%,69.30%,49.20%
0840011,Milford School District,ELA,Non-ELL,2166,2092,2011,1938,1801,1810,48.30%,41.10%,39.90%,46.20%,38.60%,35.70%,68.40%,60.50%,59.40%,66.60%,58.90%,56.10%
0840011,Milford School District,Math,ELL,27,29,28,28,34,40,63.00%,58.60%,46.40%,46.40%,55.90%,47.50%,83.50%,80.70%,74.90%,66.80%,82.40%,71.00%
0840011,Milford School District,Math,Non-ELL,2157,2075,2003,1940,1795,1807,45.90%,48.30%,45.40%,44.90%,43.80%,45.10%,66.80%,69.30%,65.60%,65.30%,64.60%,63.90%
0850011,Monroe School District,ELA,ELL,*,*,*,*,13,22,*,*,*,*,*,40.90%,*,*,*,*,*,66.60%
0850011,Monroe School District,ELA,Non-ELL,*,*,*,*,1158,1180,48.90%,48.00%,48.60%,52.90%,50.30%,42.20%,64.50%,64.20%,65.20%,69.70%,68.90%,59.10%
0850011,Monroe School District,Math,ELL,*,*,*,*,12,22,*,*,*,*,*,40.90%,*,*,*,*,*,62.90%
0850011,Monroe School District,Math,Non-ELL,*,*,*,*,1145,1170,49.70%,47.00%,45.10%,49.80%,53.40%,45.30%,70.80%,67.20%,64.00%,68.60%,73.40%,64.70%
0860011,Montville School District,ELA,ELL,15,13,18,23,30,37,*,*,*,43.50%,40.00%,29.70%,*,*,*,67.80%,63.70%,62.20%
0860011,Montville School District,ELA,Non-ELL,817,807,821,772,731,713,44.60%,34.60%,40.90%,43.80%,36.30%,36.30%,65.30%,55.00%,61.10%,62.20%,54.60%,54.40%
0860011,Montville School District,Math,ELL,16,13,18,23,29,37,*,*,*,47.80%,55.20%,35.10%,*,*,*,74.70%,82.90%,62.40%
0860011,Montville School District,Math,Non-ELL,817,806,817,770,727,714,45.80%,39.60%,46.10%,45.80%,42.90%,40.20%,67.90%,60.20%,65.00%,63.70%,59.50%,57.30%
0880011,Naugatuck School District,ELA,ELL,49,65,69,85,126,146,34.70%,23.10%,42.00%,37.60%,37.30%,26.00%,59.40%,49.20%,65.10%,64.80%,57.90%,52.50%
0880011,Naugatuck School District,ELA,Non-ELL,1484,1460,1423,1428,1327,1326,42.00%,33.50%,42.70%,42.50%,34.10%,33.60%,64.70%,53.40%,63.50%,62.40%,53.80%,54.70%
0880011,Naugatuck School District,Math,ELL,57,63,68,85,126,146,45.60%,44.40%,41.20%,35.30%,40.50%,35.60%,69.10%,66.80%,64.70%,60.40%,58.40%,54.00%
0880011,Naugatuck School District,Math,Non-ELL,1481,1458,1421,1426,1304,1321,32.60%,43.80%,51.30%,37.40%,37.30%,35.30%,54.10%,64.40%,72.20%,55.40%,57.30%,54.60%
2800013,New Beginnings Inc Family Academy District,ELA,ELL,*,*,*,*,10,10,*,*,*,*,*,*,*,*,*,*,*,*
2800013,New Beginnings Inc Family Academy District,ELA,Non-ELL,169,190,189,*,184,122,34.30%,24.70%,30.20%,35.80%,42.90%,18.00%,56.80%,47.60%,52.90%,62.50%,64.90%,41.60%
2800013,New Beginnings Inc Family Academy District,Math,ELL,*,*,*,*,10,10,*,*,*,*,*,*,*,*,*,*,*,*
2800013,New Beginnings Inc Family Academy District,Math,Non-ELL,169,190,188,*,179,121,31.40%,19.50%,24.50%,43.30%,46.90%,33.90%,54.30%,37.50%,46.10%,72.30%,68.50%,54.00%
0890011,New Britain School District,ELA,ELL,430,483,512,596,492,612,26.50%,16.60%,24.60%,22.50%,24.80%,25.00%,52.50%,39.40%,49.20%,47.40%,48.70%,48.40%
0890011,New Britain School District,ELA,Non-ELL,2688,2809,2889,2881,2301,2702,29.30%,21.70%,32.40%,26.80%,31.80%,28.80%,51.50%,42.70%,56.00%,49.10%,54.70%,51.80%
0890011,New Britain School District,Math,ELL,469,476,505,590,462,604,27.50%,26.50%,37.40%,24.60%,32.50%,36.30%,49.20%,46.00%,57.40%,45.10%,51.10%,58.20%
0890011,New Britain School District,Math,Non-ELL,2674,2798,2872,2856,2192,2661,24.40%,25.20%,32.70%,24.10%,35.80%,35.60%,44.00%,44.80%,54.70%,44.10%,55.80%,56.50%
0900011,New Canaan School District,ELA,ELL,8,9,*,7,*,9,*,*,*,*,*,*,*,*,*,*,*,*
0900011,New Canaan School District,ELA,Non-ELL,1548,1617,*,1545,*,1508,53.00%,60.40%,58.90%,59.00%,51.70%,56.70%,68.70%,75.80%,73.70%,72.80%,66.90%,72.20%
0900011,New Canaan School District,Math,ELL,11,9,*,7,*,9,*,*,*,*,*,*,*,*,*,*,*,*
0900011,New Canaan School District,Math,Non-ELL,1547,1613,*,1543,*,1506,59.70%,75.90%,67.50%,70.00%,59.90%,65.00%,77.70%,91.40%,81.20%,84.60%,75.90%,80.20%
0910011,New Fairfield School District,ELA,ELL,11,7,6,13,28,29,*,*,*,*,50.00%,13.80%,*,*,*,*,81.50%,40.30%
0910011,New Fairfield School District,ELA,Non-ELL,784,767,741,728,725,720,51.10%,36.00%,52.50%,43.70%,49.10%,41.80%,71.20%,53.10%,72.60%,62.40%,68.80%,60.50%
0910011,New Fairfield School District,Math,ELL,10,7,6,13,29,29,*,*,*,*,44.80%,37.90%,*,*,*,*,69.00%,62.40%
0910011,New Fairfield School District,Math,Non-ELL,769,756,735,727,723,718,58.80%,47.90%,53.70%,48.00%,60.90%,52.50%,79.70%,69.10%,72.50%,66.00%,79.20%,70.20%
0920011,New Hartford School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0920011,New Hartford School District,ELA,Non-ELL,197,202,196,185,*,*,43.10%,28.70%,49.00%,44.90%,29.80%,38.60%,66.40%,49.20%,68.70%,63.20%,51.80%,62.50%
0920011,New Hartford School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0920011,New Hartford School District,Math,Non-ELL,196,201,195,184,*,*,32.10%,33.30%,41.50%,43.50%,45.80%,33.30%,56.80%,58.60%,62.70%,62.30%,68.00%,57.30%
0930011,New Haven School District,ELA,ELL,971,1153,1243,1232,1056,1379,36.30%,28.50%,29.00%,31.20%,33.40%,26.70%,63.10%,55.80%,55.90%,56.00%,57.00%,52.40%
0930011,New Haven School District,ELA,Non-ELL,5754,5914,5940,5931,4160,4885,39.30%,30.30%,36.20%,32.90%,36.90%,30.00%,63.40%,52.40%,58.80%,55.00%,59.20%,52.00%
0930011,New Haven School District,Math,ELL,1059,1147,1241,1225,986,1368,43.00%,31.20%,29.60%,38.10%,42.30%,34.80%,66.30%,53.90%,51.60%,59.40%,63.80%,56.00%
0930011,New Haven School District,Math,Non-ELL,5737,5889,5917,5914,3919,4813,40.50%,31.70%,33.20%,32.20%,38.70%,32.10%,63.00%,52.70%,54.00%,52.40%,58.70%,52.10%
0950011,New London School District,ELA,ELL,199,242,263,270,258,278,27.10%,23.10%,28.50%,26.70%,23.60%,23.70%,53.10%,48.10%,53.20%,47.90%,47.20%,47.40%
0950011,New London School District,ELA,Non-ELL,794,877,918,868,597,674,33.00%,22.90%,34.30%,32.50%,24.80%,26.10%,54.10%,44.30%,56.30%,53.30%,48.00%,50.20%
0950011,New London School District,Math,ELL,215,239,263,269,253,277,25.10%,31.00%,33.80%,31.60%,28.50%,31.40%,48.30%,55.70%,55.70%,48.20%,51.50%,50.10%
0950011,New London School District,Math,Non-ELL,797,873,915,864,580,667,27.60%,24.60%,35.60%,30.70%,32.40%,29.70%,49.80%,46.10%,56.40%,49.70%,53.30%,49.60%
0960011,New Milford School District,ELA,ELL,37,30,43,55,67,92,45.90%,33.30%,32.60%,30.90%,29.90%,26.10%,64.80%,59.00%,57.80%,54.30%,59.60%,49.80%
0960011,New Milford School District,ELA,Non-ELL,1432,1466,1444,1383,1116,1122,40.20%,35.00%,45.60%,36.70%,35.60%,29.80%,61.00%,53.50%,66.10%,55.00%,56.10%,51.10%
0960011,New Milford School District,Math,ELL,38,30,43,55,66,92,39.50%,23.30%,30.20%,56.40%,37.90%,34.80%,63.10%,42.40%,58.10%,76.30%,59.50%,54.70%
0960011,New Milford School District,Math,Non-ELL,1402,1438,1435,1373,1100,1104,44.30%,39.60%,42.40%,41.30%,42.80%,31.10%,64.60%,59.10%,61.90%,62.90%,63.20%,52.80%
0940011,Newington School District,ELA,ELL,24,34,48,63,102,102,25.00%,11.80%,41.70%,34.90%,28.40%,25.50%,48.20%,37.70%,73.20%,61.70%,51.50%,51.50%
0940011,Newington School District,ELA,Non-ELL,1497,1516,1502,1483,1251,1275,37.50%,30.50%,45.20%,34.40%,40.00%,34.00%,58.40%,48.70%,66.90%,53.10%,61.10%,52.60%
0940011,Newington School District,Math,ELL,28,33,48,61,103,100,35.70%,30.30%,41.70%,37.70%,46.60%,37.00%,54.70%,58.00%,71.10%,58.20%,71.30%,61.10%
0940011,Newington School District,Math,Non-ELL,1494,1512,1496,1481,1232,1259,37.70%,39.20%,42.60%,43.00%,48.10%,40.10%,56.40%,59.90%,63.80%,63.70%,68.70%,60.20%
0970011,Newtown School District,ELA,ELL,*,*,*,*,14,16,*,*,*,*,*,*,*,*,*,*,*,*
0970011,Newtown School District,ELA,Non-ELL,*,*,*,*,1329,1392,45.90%,36.80%,45.40%,46.10%,47.00%,40.00%,64.00%,54.20%,65.00%,65.40%,65.00%,57.90%
0970011,Newtown School District,Math,ELL,*,*,*,*,14,16,*,*,*,*,*,*,*,*,*,*,*,*
0970011,Newtown School District,Math,Non-ELL,*,*,*,*,1325,1390,59.10%,48.80%,46.30%,51.60%,54.90%,45.50%,78.00%,67.20%,64.60%,69.70%,74.60%,64.50%
0980011,Norfolk School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0980011,Norfolk School District,ELA,Non-ELL,44,38,39,*,*,30,45.50%,36.80%,43.60%,22.90%,27.60%,23.30%,65.80%,62.70%,66.10%,46.80%,53.10%,39.20%
0980011,Norfolk School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0980011,Norfolk School District,Math,Non-ELL,44,38,39,*,29,28,50.00%,39.50%,38.50%,17.10%,24.10%,25.00%,69.80%,59.30%,63.10%,41.00%,56.70%,37.60%
0990011,North Branford School District,ELA,ELL,6,9,6,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*
0990011,North Branford School District,ELA,Non-ELL,699,641,642,*,587,570,43.20%,31.00%,36.10%,30.50%,42.20%,34.90%,64.20%,49.10%,55.30%,51.30%,63.10%,55.00%
0990011,North Branford School District,Math,ELL,6,9,6,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*
0990011,North Branford School District,Math,Non-ELL,699,639,642,*,586,570,45.60%,38.50%,39.70%,41.50%,56.10%,46.50%,66.20%,59.60%,58.00%,62.50%,75.70%,65.00%
1000011,North Canaan School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1000011,North Canaan School District,ELA,Non-ELL,*,*,*,*,*,*,57.80%,36.70%,45.30%,46.60%,47.20%,52.10%,77.10%,55.60%,70.00%,66.40%,68.10%,69.50%
1000011,North Canaan School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1000011,North Canaan School District,Math,Non-ELL,*,*,*,*,*,*,49.50%,35.20%,34.30%,41.50%,42.60%,52.90%,73.60%,51.80%,54.90%,65.30%,69.40%,72.80%
1010011,North Haven School District,ELA,ELL,13,20,22,18,37,47,*,25.00%,31.80%,*,40.50%,25.50%,*,59.30%,67.80%,*,70.30%,54.10%
1010011,North Haven School District,ELA,Non-ELL,1115,1133,1152,1115,1080,1102,67.40%,37.00%,42.50%,47.20%,44.70%,43.60%,87.50%,55.50%,61.50%,64.80%,63.70%,61.70%
1010011,North Haven School District,Math,ELL,14,18,20,18,38,48,*,*,60.00%,*,63.20%,43.80%,*,*,79.60%,*,81.50%,61.40%
1010011,North Haven School District,Math,Non-ELL,1116,1129,1148,1112,1071,1101,69.80%,43.60%,48.70%,52.30%,51.50%,47.00%,90.70%,64.70%,67.50%,69.30%,70.20%,66.30%
1020011,North Stonington School District,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1020011,North Stonington School District,ELA,Non-ELL,264,*,*,278,271,267,49.20%,44.10%,50.00%,50.00%,43.20%,37.80%,66.00%,61.80%,67.40%,66.70%,61.60%,53.10%
1020011,North Stonington School District,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1020011,North Stonington School District,Math,Non-ELL,264,*,*,278,271,267,49.20%,45.60%,43.30%,52.20%,50.60%,50.90%,67.50%,62.30%,58.40%,68.80%,69.70%,69.20%
1030011,Norwalk School District,ELA,ELL,435,495,549,567,620,679,26.70%,29.10%,35.90%,30.30%,29.50%,26.10%,54.70%,55.60%,61.50%,57.20%,56.30%,50.80%
1030011,Norwalk School District,ELA,Non-ELL,3414,3492,3492,3458,3130,3123,36.80%,38.40%,38.10%,40.00%,37.80%,35.60%,57.70%,58.90%,58.30%,60.90%,57.30%,56.30%
1030011,Norwalk School District,Math,ELL,504,496,545,565,609,673,34.30%,38.30%,37.60%,37.70%,37.90%,36.00%,55.30%,59.60%,60.40%,56.70%,59.20%,58.20%
1030011,Norwalk School District,Math,Non-ELL,3411,3484,3492,3457,3076,3104,37.60%,44.40%,41.90%,41.90%,42.50%,40.50%,59.10%,65.30%,61.50%,61.60%,63.20%,60.50%
1040011,Norwich School District,ELA,ELL,176,206,238,238,273,301,36.40%,31.10%,21.80%,30.70%,25.30%,26.60%,62.10%,55.90%,44.10%,55.70%,47.60%,51.00%
1040011,Norwich School District,ELA,Non-ELL,1453,1397,1335,1369,1250,1233,38.10%,32.70%,27.80%,26.80%,25.20%,30.90%,60.20%,54.50%,47.90%,46.80%,45.20%,51.90%
1040011,Norwich School District,Math,ELL,192,206,236,238,269,300,40.10%,38.30%,26.30%,31.10%,25.70%,30.00%,61.30%,58.90%,47.00%,54.80%,46.50%,52.50%
1040011,Norwich School District,Math,Non-ELL,1451,1393,1330,1366,1226,1222,37.40%,34.80%,29.10%,26.20%,24.70%,33.00%,59.50%,56.40%,48.00%,46.30%,43.40%,52.80%
2630013,Odyssey Community School District,ELA,ELL,*,*,6,9,13,16,*,*,*,*,*,*,*,*,*,*,*,*
2630013,Odyssey Community School District,ELA,Non-ELL,*,*,172,168,152,158,36.60%,27.30%,31.40%,44.00%,36.80%,36.70%,62.00%,47.30%,54.40%,65.30%,58.30%,56.10%
2630013,Odyssey Community School District,Math,ELL,*,*,6,9,13,16,*,*,*,*,*,*,*,*,*,*,*,*
2630013,Odyssey Community School District,Math,Non-ELL,*,*,172,168,150,157,33.70%,40.10%,32.60%,48.20%,54.70%,45.90%,54.70%,58.30%,54.90%,67.80%,75.40%,66.40%
1060011,Old Saybrook School District,ELA,ELL,6,11,14,19,29,30,*,*,*,*,20.70%,50.00%,*,*,*,*,53.00%,77.70%
1060011,Old Saybrook School District,ELA,Non-ELL,495,458,402,413,342,348,45.30%,43.40%,35.30%,62.20%,47.70%,46.00%,65.10%,62.70%,53.40%,78.90%,66.90%,66.40%
1060011,Old Saybrook School District,Math,ELL,6,11,14,19,29,30,*,*,*,*,44.80%,46.70%,*,*,*,*,72.80%,68.30%
